Unnamed: 0,PuzzleId,FEN,OpeningTags,dutch,english,sicilian,french,benoni,queens_gambit,kings_indian,Move,Layer Outputs Index,Layer Outputs File
2503540,aHBT8,r3kb1r/2pb2pp/ppn1p3/3pP1B1/3P4/2PB3P/PP4P1/RN2R1K1 b kq -,English_Defense English_Defense_Other_variations,0,1,0,0,0,0,0,f8e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_533.npy
3803296,t5pPP,r1b2rk1/1p1q1p1p/p5p1/1Np1b3/2P3P1/8/PP1PQ1B1/R1B2R1K b - -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,d7e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_534.npy
3017665,hj0Lh,rn4k1/5ppp/1p6/2pPr3/2B1N1nq/4P3/PPQ2PNP/R1B2RK1 w - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,g2h4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_535.npy
150469,2B0od,1rbq1rk1/1p2npbp/p1np2p1/P1pNp3/2P1P3/3P2P1/1P2NPBP/R1BQ1RK1 b - -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,e7d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_536.npy
3058105,iIsZj,r3kb1r/pp2pppp/3p4/2P5/2P1P1n1/2N3P1/PP3P1q/R1BQR1K1 w kq -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,g1f1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_537.npy
1822394,QPPrO,rnb1kbnr/ppp1pppp/8/8/2q5/2N1P3/PP1P1PPP/R1BQKBNR b KQkq -,English_Opening English_Opening_Anglo-Scandinavian_Defense,0,1,0,0,0,0,0,c4b4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_538.npy
2926122,gOQRB,r1b3k1/ppp3pp/2n2r2/3q1p2/4P3/2P1P2P/P2N1PP1/R2QKB1R b KQ -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,d5e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_539.npy
311917,4W1i1,r1b2rk1/p5bp/2p1p1p1/1P6/2Pqp2P/8/P2BBPP1/1R1QK2R w K -,English_Opening English_Opening_Great_Snake_Variation,0,1,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_540.npy
2413448,Yy93h,r2q1rk1/pp1b1pp1/1bpp3p/3Ppn2/1PN1P3/P2P2P1/5PBP/R1BQ1RK1 b - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,b6d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_541.npy
1666288,O97RJ,r2q1r2/ppp2pk1/3p1n2/2bNp1B1/2PnP3/3P4/PP2QPPP/R4RK1 w - -,English_Opening English_Opening_The_Whale,0,1,0,0,0,0,0,e2d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_542.npy
1436815,KojgN,r3kb1r/pp1nqppp/2p2n2/5bB1/3PN3/6P1/PP2QPBP/R3K1NR b KQkq -,English_Opening English_Opening_Agincourt_Defense,0,1,0,0,0,0,0,f5e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_543.npy
2001522,T0FX2,r1b2rk1/pp2qpp1/1np1pN1p/4P3/1n1P4/5N2/PPQ2PPP/1BR2RK1 b - -,English_Opening English_Opening_Anglo-Scandinavian_Defense,0,1,0,0,0,0,0,g8h8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_544.npy
2934297,gVrw5,r4rk1/p2n1ppp/2p2n2/1pqB1N2/2p5/4P3/PPQP1PPP/R1B1K2R b KQ -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,f6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_545.npy
2147716,V7MNQ,rn2k2r/pbpp1pp1/1p2pq1p/8/1bPPP3/2NB4/PP2NPPP/R2QK2R b KQkq -,English_Defense English_Defense_Other_variations,0,1,0,0,0,0,0,b8c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_546.npy
2918962,gHyCQ,r1b1k2r/1pp2p2/p1np1q1p/4p3/1PPbP1P1/P2P1N2/R3BPP1/1N1QK2R b Kkq -,English_Opening English_Opening_The_Whale,0,1,0,0,0,0,0,c8e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_547.npy
3099127,itjS2,1r1q1rk1/1b1p2pn/ppnp3p/3Bpp2/2P4N/P2P2P1/1PQBPP1P/R4RK1 b - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,f8f7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_548.npy
3303261,lqzWW,1r2k2r/p1p2p2/3p1np1/8/2P5/1P2PnPq/P3NPQ1/RN3RK1 w k -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,g2f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_549.npy
1162242,GpbaR,2k3r1/ppp2pBp/8/8/1b4n1/1P2P3/P2r1PPP/R2N1RK1 w - -,English_Opening English_Opening_Anglo-Grunfeld_Defense,0,1,0,0,0,0,0,g7d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_550.npy
3247092,l2fFJ,rn4k1/p1p3pp/1p1p1r2/3Pp3/Q1P1p1qP/P1B1PbP1/1P3P1K/4RR2 b - -,English_Defense English_Defense_Other_variations,0,1,0,0,0,0,0,b8d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_551.npy
182802,2eGuA,3r1rk1/1p2pp1p/2q3p1/p1p1n3/P1P5/B1PP1NPb/2Q1PP1P/R3R1K1 w - -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,d3d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_552.npy
461090,6faFw,r3k2r/1p1bppbp/p1npN1p1/2q4n/4P3/2N1B2P/PP1QBP2/1K1R3R b kq -,English_Opening English_Opening_Anglo-Indian_Defense,0,1,0,0,0,0,0,c5a5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_553.npy
2011618,T9FEf,r1bq1rk1/ppp2pp1/3p1n1p/2b1p3/2PnP3/2NPBN2/PPQ1BPPP/R3K2R w KQ -,English_Opening English_Opening_Four_Knights_System,0,1,0,0,0,0,0,e3d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_554.npy
21330,0JF4x,r3kb1r/1pp1qp1p/p1n2np1/8/Q1P5/2NB1P2/P2P1P1P/R1BK3R b kq -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,e8c8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_555.npy
2966108,gyXNZ,r1bqk1nr/pp3pb1/3p2p1/2p1p2p/2PnP3/2NP1NP1/PP3PBP/R1BQ1RK1 w kq -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,f3d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_556.npy
2615859,btqq7,rn1qk1nr/pb3ppp/8/2b5/4p3/3P1N2/PP2PPPP/RNBQKB1R w KQkq -,English_Opening English_Opening_Anglo-Scandinavian_Defense,0,1,0,0,0,0,0,d1b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_557.npy
1052200,FEskA,r4rk1/ppp2p1p/6pB/3b4/Q7/5qP1/PP2NP1P/R4RK1 w - -,English_Opening English_Opening_Great_Snake_Variation,0,1,0,0,0,0,0,a4e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_558.npy
4201530,yrZCu,q4rk1/p1pb1p1p/3p1p2/2b1p3/2PnP3/2NP2P1/PP3P1P/R2QK1NR w KQ -,English_Opening English_Opening_Carls-Bremen_System,0,1,0,0,0,0,0,c3d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_559.npy
3079239,ic0wn,r4rk1/ppp1bppp/2q5/4nb2/1P2p3/P1N1P3/1BQP1PPP/R3KB1R w KQ -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,f1b5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_560.npy
39044,0ZFjZ,r5k1/1ppr1pp1/p1n2b1p/4p3/1P2b3/P3PNP1/1B1P1PBP/2RR2K1 w - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,c1c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_561.npy
2207503,VzAzl,r1b2rk1/p3ppbp/1pnq2p1/8/3p4/B1P1QNP1/P3PPBP/R4RK1 w - -,English_Opening English_Opening_Anglo-Indian_Defense,0,1,0,0,0,0,0,c3d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_562.npy
4087360,xDFb8,r1b1k2r/pp1pqppp/5n2/3Pn1N1/1bP1p3/2N5/PP1B1PPP/R2QKB1R w KQkq -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,f1e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_563.npy
3778318,sjY1I,1r1q1rk1/Q4pp1/2p1b2p/n2np3/8/2PP2P1/P3PPBP/R1B1K1NR w KQ -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,g1f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_564.npy
2020104,TGwTa,2kr3r/3b1p1p/p1q1p1pb/1p1NPn2/3P1P2/4BN2/PPQ2KPP/R6R w - -,English_Opening English_Opening_Caro-Kann_Defensive_System,0,1,0,0,0,0,0,h1c1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_565.npy
2882977,flgfZ,3rr1k1/pp3ppp/2p2n2/2p1q2b/2P2N2/1P2P1PP/P4PB1/R3QRK1 b - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,h5g6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_566.npy
1585577,MyImv,r1bq1k1r/pppn2pp/3p4/2b1pPNQ/2PnP3/2NP4/PP5P/R1B1KB1R b KQ -,English_Opening English_Opening_The_Whale,0,1,0,0,0,0,0,d8e8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_567.npy
4043200,wZVx2,2rq1rk1/p4pbp/6p1/4p3/3n4/1PB3PP/P4PB1/2RQ1RK1 w - -,English_Opening English_Opening_Anglo-Indian_Defense,0,1,0,0,0,0,0,c3d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_568.npy
3395367,nBfRP,rnbqk2r/ppp2ppp/4p3/3Pn3/1b6/2N5/PP1PNPPP/R1BQKB1R w KQkq -,English_Opening English_Opening_Mikenas-Carls_Variation,0,1,0,0,0,0,0,d2d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_569.npy
1868965,R5DpD,3q1rk1/1bpp2pp/2n1p2b/6N1/7P/1p1B1N2/rP2QPP1/3RK2R b K -,English_Opening English_Opening_Other_variations,0,1,0,0,0,0,0,g7g6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_570.npy
1781834,PokBp,2rqkb1r/pb1n1ppp/5n2/1p4N1/4p3/NQ4P1/1P1PPPBP/R1B1K2R b KQk -,English_Opening English_Opening_Anglo-Indian_Defense,0,1,0,0,0,0,0,b7d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_571.npy
4118821,xfZDd,r3k2r/1pp2ppp/p1nb4/3Q1qN1/8/4P1Pb/PP1P1PBP/R1B2RK1 w kq -,English_Opening English_Opening_Other_variations,0,1,0,0,0,0,0,g5h3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_572.npy
3092219,ineP8,rn1q1rk1/pbp2ppp/1p2pn2/3p4/2P5/2QP1NP1/PP2PPBP/R1B1K2R w KQ -,English_Opening English_Opening_Anglo-Indian_Defense,0,1,0,0,0,0,0,b2b4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_573.npy
1411456,KRgyF,r3k3/ppp1bpp1/3p4/4p3/2P1N1Q1/3nP3/PP2KP2/R1B2B1q w q -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,e4g3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_574.npy
2672218,ciSu9,r4rk1/pbpq1pbp/1p1ppn2/3P4/1P6/P3P2Q/1BB2PPP/R4RK1 b - -,English_Opening English_Opening_Great_Snake_Variation,0,1,0,0,0,0,0,f8d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_575.npy
879630,CjSKg,r1bq1rk1/1p2bpp1/p2p1n1p/8/2PQ4/1P4P1/PB3PBP/RN3RK1 b - -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,a8b8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_576.npy
1905044,RbWgf,1R3rk1/p1p1bppp/2B5/4p3/Q5q1/2P1P1P1/P2PbP1P/2B2RK1 b - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,f8b8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_577.npy
3873093,u6Ksh,rn2kb1r/pp5p/1qp1p1p1/4N2B/4n3/7P/PP1B1PP1/2RQK2R w Kkq -,English_Opening English_Opening_Anglo-Scandinavian_Defense,0,1,0,0,0,0,0,e1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_578.npy
703130,AAra8,r1bq1r2/ppp3bk/3p1np1/5pQp/2PP4/1PN2BP1/PB2PP1P/R4RK1 w - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,g5d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_579.npy
4011599,w7BHX,1r1r2k1/2p1qpp1/3p1n1p/p1p1P3/2P2P2/P1NP1b2/1P2Q1PP/1R3RK1 w - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,f1f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_580.npy
1127674,GKZ6e,r4rk1/1ppq1ppp/p1np1n2/8/1bPP2b1/2NQ1NP1/PP3PBP/R1B2RK1 w - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,c3e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_581.npy
436802,6JrjZ,r1b1rQ1k/ppp3p1/2np3p/6q1/2PP4/2PBP3/P5PP/R1B2RK1 b - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,e8f8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_582.npy
1204158,HRTjs,r3qrk1/p4ppp/1pN1pb2/2n5/8/BP4P1/P3PPKP/2RQ1R2 w - -,English_Opening English_Opening_Agincourt_Defense,0,1,0,0,0,0,0,d1d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_583.npy
3384088,n1nTD,1rbr2kb/1pq2p1p/p1n3pB/8/4Q3/6P1/P3PPBP/2R2RK1 b - -,English_Opening English_Opening_Anglo-Indian_Defense,0,1,0,0,0,0,0,c8f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_584.npy
665919,9dZCu,r1b2rk1/pp2ppbp/2np1np1/3N3q/2P5/4N1P1/PP2PPBP/R1BQ1RK1 b - -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,f6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_585.npy
3411642,nQQkA,r4rk1/ppp2ppp/2n2q2/3n4/3PQ1b1/2P2NP1/P4PBP/R1B2RK1 b - -,English_Opening English_Opening_Carls-Bremen_System,0,1,0,0,0,0,0,g4f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_586.npy
3545724,pMuR7,r2q1rk1/pp3ppp/8/3n4/3P2b1/3QPN2/P5PP/1BR2RK1 b - -,English_Opening English_Opening_The_Whale,0,1,0,0,0,0,0,g7g6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_587.npy
832289,C3Gx2,r1b1r1k1/pp3p2/3p1q2/2p3pp/2P5/1Q2P1PP/PP3PB1/R4RK1 w - -,English_Opening English_Opening_Anglo-Indian_Defense,0,1,0,0,0,0,0,a1d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_588.npy
562413,88pFp,r4rk1/pbqnbppp/1p3n2/4p1B1/Q3P3/2N3PP/PP2NPB1/R2R2K1 b - -,English_Opening English_Opening_Carls-Bremen_System,0,1,0,0,0,0,0,d7c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_589.npy
196505,2qgqn,r1b2rk1/ppq1bppp/3ppn2/8/2PQ1B2/2N3P1/PP2PPBP/R4RK1 w - -,English_Opening English_Opening_Agincourt_Defense,0,1,0,0,0,0,0,c3b5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_590.npy
896441,Cyeeb,1rq2r2/1p1b1pkp/p2pn1p1/2pp1NQ1/8/P2P2PP/1P2PPBK/R4R2 b - -,English_Opening English_Opening_Great_Snake_Variation,0,1,0,0,0,0,0,g7g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_591.npy
2282838,X4xCb,r1b2rk1/1pp1n1pp/1b1p1n2/p2Pp2q/1PP2P2/P1N3P1/3BNPBP/R2Q1RK1 w - -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,c4c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_592.npy
2663381,caZvr,r2q4/p1p1n1kp/1p2Rrp1/6N1/3n4/2N5/PP3PPP/R2Q2K1 b - -,English_Opening English_Opening_Great_Snake_Variation,0,1,0,0,0,0,0,d4e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_593.npy
3806558,t8jOc,rnb1k2r/pp1p1ppp/1qp2n2/4p3/N1P1P3/7P/PP1PBbP1/R1BQ1KNR b kq -,English_Opening English_Opening_Kings_English_Variation,0,1,0,0,0,0,0,b6d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_594.npy
2669081,cfipE,r4rk1/pp3pbp/3p2p1/1qpPn3/4P3/1PN2bPP/PB3PB1/1R1Q1RK1 b - -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,f3d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_595.npy
1923484,RsF2S,rn1qr1k1/pbp3pp/1p2pp2/2b2n2/1P6/P1NP1N1P/3BPPB1/R2QR1K1 b - -,English_Opening English_Opening_Anglo-Scandinavian_Defense,0,1,0,0,0,0,0,c5f8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_596.npy
3420838,nYhFf,2r2rk1/1pNqpp1p/p1n3p1/2PpB3/3Pn1b1/6P1/PP2PPBP/R2Q1RK1 b - -,English_Opening English_Opening_Anglo-Indian_Defense,0,1,0,0,0,0,0,c6e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_597.npy
3543797,pL8GX,r2qr1k1/pp3pbp/2pp1np1/6B1/2P1P3/1PN2Q1P/P4PP1/R3R1K1 b - -,English_Opening English_Opening_Great_Snake_Variation,0,1,0,0,0,0,0,h7h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_598.npy
1034444,EyytQ,1rr3k1/p3pp1p/6p1/3P3q/6n1/1Pb3PP/P2BPPK1/R2Q1R2 w - -,English_Opening English_Opening_Symmetrical_Variation,0,1,0,0,0,0,0,d2c3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_599.npy
3428802,nfpsB,2r1k2r/p3bpp1/2nn3p/q2Q4/1pP1p3/1P3N1P/1P1B1PP1/1K1R1B1R w k -,Sicilian_Defense Sicilian_Defense_Alapin_Variation,0,0,1,0,0,0,0,d5a5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_600.npy
2621203,byb2Z,r3k2r/p4pp1/2N1pnqp/1Pbp4/8/4BQP1/1P3P1P/R4RK1 b kq -,Sicilian_Defense Sicilian_Defense_Old_Sicilian,0,0,1,0,0,0,0,g6d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_601.npy
1677046,OIgYP,5r1r/1b1pkpp1/p1qNp3/2p1P1Np/5nQ1/1P1P4/1PP2PPP/R4RK1 w - -,Sicilian_Defense Sicilian_Defense_French_Variation,0,0,1,0,0,0,0,g4f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_602.npy
1980459,ShATB,r3kb1r/2qn1ppp/8/1B2p3/8/PQ2B3/1PP2PPP/2KR4 b kq -,Sicilian_Defense Sicilian_Defense_Nimzo-American_Variation,0,0,1,0,0,0,0,f8d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_603.npy
3183870,k7yYE,r1b1k2r/p1qp1pp1/2p1p3/2b3B1/4P1p1/2NB4/PPP2PP1/R2Q1RK1 w kq -,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,0,0,1,0,0,0,0,f1e1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_604.npy
3646682,qq1ew,r3r1k1/pp3ppp/2nb4/2pNq3/8/P2P3P/2P1NPP1/R2Q1RK1 w - -,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,0,0,1,0,0,0,0,e2f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_605.npy
2693119,d1F5Z,1r1qkbr1/p2b1p2/p1n1p2p/3NP2Q/3P4/5N2/PP3PPP/R3R1K1 b - -,Sicilian_Defense Sicilian_Defense_Other_variations,0,0,1,0,0,0,0,f8e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_606.npy
1592565,N4dhU,r2qkb1r/5ppp/p1p1pnb1/2p1N3/6P1/2NPB2P/PPP2P2/R2QK2R w KQkq -,Sicilian_Defense Sicilian_Defense_Old_Sicilian,0,0,1,0,0,0,0,d1e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_607.npy
3318355,m4JhO,r2qr1k1/5ppp/p1p2n2/6B1/3pN3/8/PPP1QPPP/4R1K1 w - -,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,0,0,1,0,0,0,0,g5f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_608.npy
2216811,W7UWG,r1bq1r1k/pp2npBP/2n1p3/2p5/4P3/2pP2P1/PPPQ1PB1/R3K1NR b KQ -,Sicilian_Defense Sicilian_Defense_Closed,0,0,1,0,0,0,0,h8g7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_609.npy
2157113,VFnVU,rn2k3/1b1pb1pr/p3p3/2p2pq1/Pp2P1B1/1P1P1QPn/1BPN2KN/3R1R2 b q -,Sicilian_Defense Sicilian_Defense_OKelly_Variation,0,0,1,0,0,0,0,g5h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_610.npy
2739660,dgxIf,r2qk2r/1p2nppp/p2b4/3p3b/1P6/2P2N1P/P4PP1/RNBQR1K1 w kq -,Sicilian_Defense Sicilian_Defense_Old_Sicilian,0,0,1,0,0,0,0,c1e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_611.npy
1449742,L0NNh,r1br2k1/p5pp/2p2b2/1p5Q/2q5/2N5/PPP3PP/3R1RK1 b - -,Sicilian_Defense Sicilian_Defense_Godiva_Variation,0,0,1,0,0,0,0,c8g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/opening/lichess_puzzles_openings_layer_outputs_612.npy
